

loss: 19.192, mean of ED: 0.527

[4013/10000] -  loss: 12.891, mean of ED: 0.180
loss: 19.192, mean of ED: 0.527

[4014/10000] -  loss: 12.886, mean of ED: 0.179
loss: 19.191, mean of ED: 0.527

[4015/10000] -  loss: 12.881, mean of ED: 0.179
loss: 19.191, mean of ED: 0.527

[4016/10000] -  loss: 12.876, mean of ED: 0.179
loss: 19.191, mean of ED: 0.527

[4017/10000] -  loss: 12.872, mean of ED: 0.179
loss: 19.191, mean of ED: 0.527

[4018/10000] -  loss: 12.867, mean of ED: 0.179
loss: 19.190, mean of ED: 0.527

[4019/10000] -  loss: 12.862, mean of ED: 0.179
loss: 19.190, mean of ED: 0.527

[4020/10000] -  loss: 12.857, mean of ED: 0.179
loss: 19.190, mean of ED: 0.527

[4021/10000] -  loss: 12.852, mean of ED: 0.179
loss: 19.190, mean of ED: 0.527

[4022/10000] -  loss: 12.847, mean of ED: 0.179
loss: 19.189, mean of ED: 0.527

[4023/10000] -  loss: 12.842, mean of ED: 0.179
loss: 19.189, mean of ED: 0.527

[4024/10000] -  loss: 12.837, mean of ED: 0.179
loss: 19.189, mean of ED: 0.527

[4025/10000] -  loss: 12.832, mean of ED: 0.179
loss: 19.188, mean of ED: 0.527

[4026/10000] -  loss: 12.828, mean of ED: 0.179
loss: 19.188, mean of ED: 0.527

[4027/10000] -  loss: 12.823, mean of ED: 0.179
loss: 19.188, mean of ED: 0.527

[4028/10000] -  loss: 12.818, mean of ED: 0.179
loss: 19.187, mean of ED: 0.527

[4029/10000] -  loss: 12.813, mean of ED: 0.179
loss: 19.187, mean of ED: 0.527

[4030/10000] -  loss: 12.808, mean of ED: 0.179
loss: 19.187, mean of ED: 0.527

[4031/10000] -  loss: 12.803, mean of ED: 0.179
loss: 19.186, mean of ED: 0.527

[4032/10000] -  loss: 12.798, mean of ED: 0.179
loss: 19.186, mean of ED: 0.527

[4033/10000] -  loss: 12.794, mean of ED: 0.179
loss: 19.185, mean of ED: 0.527

[4034/10000] -  loss: 12.789, mean of ED: 0.179
loss: 19.185, mean of ED: 0.527

[4035/10000] -  loss: 12.784, mean of ED: 0.179
loss: 19.185, mean of ED: 0.527

[4036/10000] -  loss: 12.779, mean of ED: 0.179
loss: 19.184, mean of ED: 0.527

[4037/10000] -  loss: 12.774, mean of ED: 0.179
loss: 19.184, mean of ED: 0.527

[4038/10000] -  loss: 12.770, mean of ED: 0.179
loss: 19.184, mean of ED: 0.527

[4039/10000] -  loss: 12.765, mean of ED: 0.179
loss: 19.183, mean of ED: 0.527

[4040/10000] -  loss: 12.760, mean of ED: 0.179
loss: 19.183, mean of ED: 0.527

[4041/10000] -  loss: 12.755, mean of ED: 0.179
loss: 19.183, mean of ED: 0.527

[4042/10000] -  loss: 12.750, mean of ED: 0.179
loss: 19.182, mean of ED: 0.527

[4043/10000] -  loss: 12.746, mean of ED: 0.179
loss: 19.182, mean of ED: 0.527

[4044/10000] -  loss: 12.741, mean of ED: 0.178
loss: 19.181, mean of ED: 0.527

[4045/10000] -  loss: 12.736, mean of ED: 0.178
loss: 19.181, mean of ED: 0.527

[4046/10000] -  loss: 12.731, mean of ED: 0.178
loss: 19.181, mean of ED: 0.527

[4047/10000] -  loss: 12.727, mean of ED: 0.178
loss: 19.180, mean of ED: 0.527

[4048/10000] -  loss: 12.722, mean of ED: 0.178
loss: 19.180, mean of ED: 0.527

[4049/10000] -  loss: 12.717, mean of ED: 0.178
loss: 19.179, mean of ED: 0.527

[4050/10000] -  loss: 12.712, mean of ED: 0.178
loss: 19.179, mean of ED: 0.527

[4051/10000] -  loss: 12.707, mean of ED: 0.178
loss: 19.178, mean of ED: 0.527

[4052/10000] -  loss: 12.703, mean of ED: 0.178
loss: 19.178, mean of ED: 0.527

[4053/10000] -  loss: 12.698, mean of ED: 0.178
loss: 19.178, mean of ED: 0.527

[4054/10000] -  loss: 12.693, mean of ED: 0.178
loss: 19.177, mean of ED: 0.527

[4055/10000] -  loss: 12.689, mean of ED: 0.178
loss: 19.177, mean of ED: 0.527

[4056/10000] -  loss: 12.684, mean of ED: 0.178
loss: 19.176, mean of ED: 0.527

[4057/10000] -  loss: 12.679, mean of ED: 0.178
loss: 19.176, mean of ED: 0.527

[4058/10000] -  loss: 12.674, mean of ED: 0.178
loss: 19.175, mean of ED: 0.527

[4059/10000] -  loss: 12.670, mean of ED: 0.178
loss: 19.175, mean of ED: 0.527

[4060/10000] -  loss: 12.665, mean of ED: 0.178
loss: 19.174, mean of ED: 0.527

[4061/10000] -  loss: 12.660, mean of ED: 0.178
loss: 19.174, mean of ED: 0.527

[4062/10000] -  loss: 12.656, mean of ED: 0.178
loss: 19.173, mean of ED: 0.527

[4063/10000] -  loss: 12.651, mean of ED: 0.178
loss: 19.173, mean of ED: 0.527

[4064/10000] -  loss: 12.646, mean of ED: 0.178
loss: 19.172, mean of ED: 0.527

[4065/10000] -  loss: 12.641, mean of ED: 0.178
loss: 19.172, mean of ED: 0.527

[4066/10000] -  loss: 12.637, mean of ED: 0.178
loss: 19.171, mean of ED: 0.527

[4067/10000] -  loss: 12.632, mean of ED: 0.178
loss: 19.171, mean of ED: 0.527

[4068/10000] -  loss: 12.627, mean of ED: 0.178
loss: 19.170, mean of ED: 0.527

[4069/10000] -  loss: 12.623, mean of ED: 0.178
loss: 19.170, mean of ED: 0.527

[4070/10000] -  loss: 12.618, mean of ED: 0.178
loss: 19.169, mean of ED: 0.527

[4071/10000] -  loss: 12.613, mean of ED: 0.178
loss: 19.168, mean of ED: 0.527

[4072/10000] -  loss: 12.609, mean of ED: 0.178
loss: 19.168, mean of ED: 0.527

[4073/10000] -  loss: 12.604, mean of ED: 0.178
loss: 19.167, mean of ED: 0.527

[4074/10000] -  loss: 12.599, mean of ED: 0.177
loss: 19.167, mean of ED: 0.527

[4075/10000] -  loss: 12.595, mean of ED: 0.177
loss: 19.166, mean of ED: 0.527

[4076/10000] -  loss: 12.590, mean of ED: 0.177
loss: 19.166, mean of ED: 0.527

[4077/10000] -  loss: 12.586, mean of ED: 0.177
loss: 19.165, mean of ED: 0.527

[4078/10000] -  loss: 12.581, mean of ED: 0.177
loss: 19.164, mean of ED: 0.527

[4079/10000] -  loss: 12.576, mean of ED: 0.177
loss: 19.164, mean of ED: 0.527

[4080/10000] -  loss: 12.572, mean of ED: 0.177
loss: 19.163, mean of ED: 0.527

[4081/10000] -  loss: 12.567, mean of ED: 0.177
loss: 19.163, mean of ED: 0.527

[4082/10000] -  loss: 12.562, mean of ED: 0.177
loss: 19.162, mean of ED: 0.527

[4083/10000] -  loss: 12.558, mean of ED: 0.177
loss: 19.162, mean of ED: 0.527

[4084/10000] -  loss: 12.553, mean of ED: 0.177
loss: 19.161, mean of ED: 0.527

[4085/10000] -  loss: 12.549, mean of ED: 0.177
loss: 19.160, mean of ED: 0.527

[4086/10000] -  loss: 12.544, mean of ED: 0.177
loss: 19.160, mean of ED: 0.527

[4087/10000] -  loss: 12.539, mean of ED: 0.177
loss: 19.159, mean of ED: 0.527

[4088/10000] -  loss: 12.535, mean of ED: 0.177
loss: 19.158, mean of ED: 0.527

[4089/10000] -  loss: 12.530, mean of ED: 0.177
loss: 19.158, mean of ED: 0.527

[4090/10000] -  loss: 12.526, mean of ED: 0.177
loss: 19.157, mean of ED: 0.527

[4091/10000] -  loss: 12.521, mean of ED: 0.177
loss: 19.157, mean of ED: 0.527

[4092/10000] -  loss: 12.517, mean of ED: 0.177
loss: 19.156, mean of ED: 0.527

[4093/10000] -  loss: 12.512, mean of ED: 0.177
loss: 19.155, mean of ED: 0.527

[4094/10000] -  loss: 12.507, mean of ED: 0.177
loss: 19.155, mean of ED: 0.527

[4095/10000] -  loss: 12.503, mean of ED: 0.177
loss: 19.154, mean of ED: 0.527

[4096/10000] -  loss: 12.498, mean of ED: 0.177
loss: 19.153, mean of ED: 0.527

[4097/10000] -  loss: 12.494, mean of ED: 0.177
loss: 19.153, mean of ED: 0.527

[4098/10000] -  loss: 12.489, mean of ED: 0.177
loss: 19.152, mean of ED: 0.527

[4099/10000] -  loss: 12.485, mean of ED: 0.177
loss: 19.151, mean of ED: 0.527

[4100/10000] -  loss: 12.480, mean of ED: 0.177
loss: 19.150, mean of ED: 0.527

[4101/10000] -  loss: 12.476, mean of ED: 0.177
loss: 19.150, mean of ED: 0.527

[4102/10000] -  loss: 12.471, mean of ED: 0.177
loss: 19.149, mean of ED: 0.527

[4103/10000] -  loss: 12.467, mean of ED: 0.177
loss: 19.148, mean of ED: 0.527

[4104/10000] -  loss: 12.462, mean of ED: 0.177
loss: 19.147, mean of ED: 0.527

[4105/10000] -  loss: 12.458, mean of ED: 0.176
loss: 19.147, mean of ED: 0.527

[4106/10000] -  loss: 12.453, mean of ED: 0.176
loss: 19.146, mean of ED: 0.527

[4107/10000] -  loss: 12.449, mean of ED: 0.176
loss: 19.145, mean of ED: 0.527

[4108/10000] -  loss: 12.444, mean of ED: 0.176
loss: 19.145, mean of ED: 0.527

[4109/10000] -  loss: 12.440, mean of ED: 0.176
loss: 19.144, mean of ED: 0.527

[4110/10000] -  loss: 12.435, mean of ED: 0.176
loss: 19.143, mean of ED: 0.527

[4111/10000] -  loss: 12.431, mean of ED: 0.176
loss: 19.143, mean of ED: 0.527

[4112/10000] -  loss: 12.426, mean of ED: 0.176
loss: 19.142, mean of ED: 0.527

[4113/10000] -  loss: 12.422, mean of ED: 0.176
loss: 19.141, mean of ED: 0.527

[4114/10000] -  loss: 12.417, mean of ED: 0.176
loss: 19.140, mean of ED: 0.527

[4115/10000] -  loss: 12.413, mean of ED: 0.176
loss: 19.140, mean of ED: 0.527

[4116/10000] -  loss: 12.408, mean of ED: 0.176
loss: 19.139, mean of ED: 0.527

[4117/10000] -  loss: 12.404, mean of ED: 0.176
loss: 19.138, mean of ED: 0.527

[4118/10000] -  loss: 12.399, mean of ED: 0.176
loss: 19.137, mean of ED: 0.527

[4119/10000] -  loss: 12.395, mean of ED: 0.176
loss: 19.136, mean of ED: 0.527

[4120/10000] -  loss: 12.390, mean of ED: 0.176
loss: 19.135, mean of ED: 0.527

[4121/10000] -  loss: 12.386, mean of ED: 0.176
loss: 19.135, mean of ED: 0.527

[4122/10000] -  loss: 12.381, mean of ED: 0.176
loss: 19.134, mean of ED: 0.527

[4123/10000] -  loss: 12.377, mean of ED: 0.176
loss: 19.133, mean of ED: 0.527

[4124/10000] -  loss: 12.373, mean of ED: 0.176
loss: 19.132, mean of ED: 0.527

[4125/10000] -  loss: 12.368, mean of ED: 0.176
loss: 19.132, mean of ED: 0.527

[4126/10000] -  loss: 12.364, mean of ED: 0.176
loss: 19.131, mean of ED: 0.527

[4127/10000] -  loss: 12.359, mean of ED: 0.176
loss: 19.130, mean of ED: 0.527

[4128/10000] -  loss: 12.355, mean of ED: 0.176
loss: 19.129, mean of ED: 0.527

[4129/10000] -  loss: 12.350, mean of ED: 0.176
loss: 19.128, mean of ED: 0.527

[4130/10000] -  loss: 12.346, mean of ED: 0.176
loss: 19.128, mean of ED: 0.527

[4131/10000] -  loss: 12.342, mean of ED: 0.176
loss: 19.127, mean of ED: 0.526

[4132/10000] -  loss: 12.337, mean of ED: 0.176
loss: 19.126, mean of ED: 0.526

[4133/10000] -  loss: 12.333, mean of ED: 0.176
loss: 19.125, mean of ED: 0.526

[4134/10000] -  loss: 12.328, mean of ED: 0.176
loss: 19.124, mean of ED: 0.526

[4135/10000] -  loss: 12.324, mean of ED: 0.176
loss: 19.123, mean of ED: 0.526

[4136/10000] -  loss: 12.320, mean of ED: 0.175
loss: 19.122, mean of ED: 0.526

[4137/10000] -  loss: 12.315, mean of ED: 0.175
loss: 19.121, mean of ED: 0.526

[4138/10000] -  loss: 12.311, mean of ED: 0.175
loss: 19.120, mean of ED: 0.526

[4139/10000] -  loss: 12.307, mean of ED: 0.175
loss: 19.119, mean of ED: 0.526

[4140/10000] -  loss: 12.302, mean of ED: 0.175
loss: 19.119, mean of ED: 0.526

[4141/10000] -  loss: 12.298, mean of ED: 0.175
loss: 19.118, mean of ED: 0.526

[4142/10000] -  loss: 12.293, mean of ED: 0.175
loss: 19.117, mean of ED: 0.526

[4143/10000] -  loss: 12.289, mean of ED: 0.175
loss: 19.116, mean of ED: 0.526

[4144/10000] -  loss: 12.285, mean of ED: 0.175
loss: 19.115, mean of ED: 0.526

[4145/10000] -  loss: 12.280, mean of ED: 0.175
loss: 19.114, mean of ED: 0.526

[4146/10000] -  loss: 12.276, mean of ED: 0.175
loss: 19.113, mean of ED: 0.526

[4147/10000] -  loss: 12.272, mean of ED: 0.175
loss: 19.112, mean of ED: 0.526

[4148/10000] -  loss: 12.267, mean of ED: 0.175
loss: 19.111, mean of ED: 0.526

[4149/10000] -  loss: 12.263, mean of ED: 0.175
loss: 19.110, mean of ED: 0.526

[4150/10000] -  loss: 12.259, mean of ED: 0.175
loss: 19.110, mean of ED: 0.526

[4151/10000] -  loss: 12.254, mean of ED: 0.175
loss: 19.109, mean of ED: 0.526

[4152/10000] -  loss: 12.250, mean of ED: 0.175
loss: 19.108, mean of ED: 0.526

[4153/10000] -  loss: 12.246, mean of ED: 0.175
loss: 19.107, mean of ED: 0.526

[4154/10000] -  loss: 12.241, mean of ED: 0.175
loss: 19.106, mean of ED: 0.526

[4155/10000] -  loss: 12.237, mean of ED: 0.175
loss: 19.105, mean of ED: 0.526

[4156/10000] -  loss: 12.233, mean of ED: 0.175
loss: 19.104, mean of ED: 0.526

[4157/10000] -  loss: 12.228, mean of ED: 0.175
loss: 19.103, mean of ED: 0.526

[4158/10000] -  loss: 12.224, mean of ED: 0.175
loss: 19.102, mean of ED: 0.526

[4159/10000] -  loss: 12.220, mean of ED: 0.175
loss: 19.101, mean of ED: 0.526

[4160/10000] -  loss: 12.216, mean of ED: 0.175
loss: 19.100, mean of ED: 0.526

[4161/10000] -  loss: 12.211, mean of ED: 0.175
loss: 19.099, mean of ED: 0.526

[4162/10000] -  loss: 12.207, mean of ED: 0.175
loss: 19.098, mean of ED: 0.526

[4163/10000] -  loss: 12.203, mean of ED: 0.175
loss: 19.097, mean of ED: 0.526

[4164/10000] -  loss: 12.198, mean of ED: 0.175
loss: 19.096, mean of ED: 0.526

[4165/10000] -  loss: 12.194, mean of ED: 0.175
loss: 19.095, mean of ED: 0.526

[4166/10000] -  loss: 12.190, mean of ED: 0.175
loss: 19.094, mean of ED: 0.526

[4167/10000] -  loss: 12.186, mean of ED: 0.175
loss: 19.093, mean of ED: 0.526

[4168/10000] -  loss: 12.181, mean of ED: 0.175
loss: 19.092, mean of ED: 0.526

[4169/10000] -  loss: 12.177, mean of ED: 0.174
loss: 19.091, mean of ED: 0.526

[4170/10000] -  loss: 12.173, mean of ED: 0.174
loss: 19.090, mean of ED: 0.526

[4171/10000] -  loss: 12.169, mean of ED: 0.174
loss: 19.089, mean of ED: 0.526

[4172/10000] -  loss: 12.164, mean of ED: 0.174
loss: 19.087, mean of ED: 0.526

[4173/10000] -  loss: 12.160, mean of ED: 0.174
loss: 19.086, mean of ED: 0.526

[4174/10000] -  loss: 12.156, mean of ED: 0.174
loss: 19.085, mean of ED: 0.526

[4175/10000] -  loss: 12.152, mean of ED: 0.174
loss: 19.084, mean of ED: 0.526

[4176/10000] -  loss: 12.147, mean of ED: 0.174
loss: 19.083, mean of ED: 0.526

[4177/10000] -  loss: 12.143, mean of ED: 0.174
loss: 19.082, mean of ED: 0.526

[4178/10000] -  loss: 12.139, mean of ED: 0.174
loss: 19.081, mean of ED: 0.526

[4179/10000] -  loss: 12.135, mean of ED: 0.174
loss: 19.080, mean of ED: 0.526

[4180/10000] -  loss: 12.130, mean of ED: 0.174
loss: 19.079, mean of ED: 0.526

[4181/10000] -  loss: 12.126, mean of ED: 0.174
loss: 19.078, mean of ED: 0.526

[4182/10000] -  loss: 12.122, mean of ED: 0.174
loss: 19.077, mean of ED: 0.526

[4183/10000] -  loss: 12.118, mean of ED: 0.174
loss: 19.076, mean of ED: 0.526

[4184/10000] -  loss: 12.114, mean of ED: 0.174
loss: 19.075, mean of ED: 0.526

[4185/10000] -  loss: 12.109, mean of ED: 0.174
loss: 19.074, mean of ED: 0.526

[4186/10000] -  loss: 12.105, mean of ED: 0.174
loss: 19.073, mean of ED: 0.526

[4187/10000] -  loss: 12.101, mean of ED: 0.174
loss: 19.071, mean of ED: 0.526

[4188/10000] -  loss: 12.097, mean of ED: 0.174
loss: 19.070, mean of ED: 0.526

[4189/10000] -  loss: 12.093, mean of ED: 0.174
loss: 19.069, mean of ED: 0.526

[4190/10000] -  loss: 12.088, mean of ED: 0.174
loss: 19.068, mean of ED: 0.526

[4191/10000] -  loss: 12.084, mean of ED: 0.174
loss: 19.067, mean of ED: 0.526

[4192/10000] -  loss: 12.080, mean of ED: 0.174
loss: 19.065, mean of ED: 0.526

[4193/10000] -  loss: 12.076, mean of ED: 0.174
loss: 19.064, mean of ED: 0.526

[4194/10000] -  loss: 12.072, mean of ED: 0.174
loss: 19.063, mean of ED: 0.526

[4195/10000] -  loss: 12.068, mean of ED: 0.174
loss: 19.062, mean of ED: 0.526

[4196/10000] -  loss: 12.063, mean of ED: 0.174
loss: 19.061, mean of ED: 0.526

[4197/10000] -  loss: 12.059, mean of ED: 0.174
loss: 19.060, mean of ED: 0.526

[4198/10000] -  loss: 12.055, mean of ED: 0.174
loss: 19.059, mean of ED: 0.526

[4199/10000] -  loss: 12.051, mean of ED: 0.174
loss: 19.057, mean of ED: 0.526

[4200/10000] -  loss: 12.047, mean of ED: 0.174
loss: 19.056, mean of ED: 0.526

[4201/10000] -  loss: 12.043, mean of ED: 0.174
loss: 19.055, mean of ED: 0.526

[4202/10000] -  loss: 12.039, mean of ED: 0.173
loss: 19.054, mean of ED: 0.525

[4203/10000] -  loss: 12.034, mean of ED: 0.173
loss: 19.052, mean of ED: 0.525

[4204/10000] -  loss: 12.030, mean of ED: 0.173
loss: 19.051, mean of ED: 0.525

[4205/10000] -  loss: 12.026, mean of ED: 0.173
loss: 19.050, mean of ED: 0.525

[4206/10000] -  loss: 12.022, mean of ED: 0.173
loss: 19.049, mean of ED: 0.525

[4207/10000] -  loss: 12.018, mean of ED: 0.173
loss: 19.047, mean of ED: 0.525

[4208/10000] -  loss: 12.014, mean of ED: 0.173
loss: 19.046, mean of ED: 0.525

[4209/10000] -  loss: 12.010, mean of ED: 0.173
loss: 19.045, mean of ED: 0.525

[4210/10000] -  loss: 12.006, mean of ED: 0.173
loss: 19.044, mean of ED: 0.525

[4211/10000] -  loss: 12.002, mean of ED: 0.173
loss: 19.043, mean of ED: 0.525

[4212/10000] -  loss: 11.997, mean of ED: 0.173
loss: 19.042, mean of ED: 0.525

[4213/10000] -  loss: 11.993, mean of ED: 0.173
loss: 19.040, mean of ED: 0.525

[4214/10000] -  loss: 11.989, mean of ED: 0.173
loss: 19.039, mean of ED: 0.525

[4215/10000] -  loss: 11.985, mean of ED: 0.173
loss: 19.038, mean of ED: 0.525

[4216/10000] -  loss: 11.981, mean of ED: 0.173
loss: 19.036, mean of ED: 0.525

[4217/10000] -  loss: 11.977, mean of ED: 0.173
loss: 19.035, mean of ED: 0.525

[4218/10000] -  loss: 11.973, mean of ED: 0.173
loss: 19.034, mean of ED: 0.525

[4219/10000] -  loss: 11.969, mean of ED: 0.173
loss: 19.033, mean of ED: 0.525

[4220/10000] -  loss: 11.965, mean of ED: 0.173
loss: 19.031, mean of ED: 0.525

[4221/10000] -  loss: 11.961, mean of ED: 0.173
loss: 19.030, mean of ED: 0.525

[4222/10000] -  loss: 11.957, mean of ED: 0.173
loss: 19.029, mean of ED: 0.525

[4223/10000] -  loss: 11.953, mean of ED: 0.173
loss: 19.027, mean of ED: 0.525

[4224/10000] -  loss: 11.948, mean of ED: 0.173
loss: 19.026, mean of ED: 0.525

[4225/10000] -  loss: 11.944, mean of ED: 0.173
loss: 19.025, mean of ED: 0.525

[4226/10000] -  loss: 11.940, mean of ED: 0.173
loss: 19.023, mean of ED: 0.525

[4227/10000] -  loss: 11.936, mean of ED: 0.173
loss: 19.022, mean of ED: 0.525

[4228/10000] -  loss: 11.932, mean of ED: 0.173
loss: 19.021, mean of ED: 0.525

[4229/10000] -  loss: 11.928, mean of ED: 0.173
loss: 19.019, mean of ED: 0.525

[4230/10000] -  loss: 11.924, mean of ED: 0.173
loss: 19.018, mean of ED: 0.525

[4231/10000] -  loss: 11.920, mean of ED: 0.173
loss: 19.017, mean of ED: 0.525

[4232/10000] -  loss: 11.916, mean of ED: 0.173
loss: 19.015, mean of ED: 0.525

[4233/10000] -  loss: 11.912, mean of ED: 0.173
loss: 19.014, mean of ED: 0.525

[4234/10000] -  loss: 11.908, mean of ED: 0.173
loss: 19.013, mean of ED: 0.525

[4235/10000] -  loss: 11.904, mean of ED: 0.173
loss: 19.011, mean of ED: 0.525

[4236/10000] -  loss: 11.900, mean of ED: 0.172
loss: 19.010, mean of ED: 0.525

[4237/10000] -  loss: 11.896, mean of ED: 0.172
loss: 19.009, mean of ED: 0.525

[4238/10000] -  loss: 11.892, mean of ED: 0.172
loss: 19.007, mean of ED: 0.525

[4239/10000] -  loss: 11.888, mean of ED: 0.172
loss: 19.006, mean of ED: 0.525

[4240/10000] -  loss: 11.884, mean of ED: 0.172
loss: 19.005, mean of ED: 0.525

[4241/10000] -  loss: 11.880, mean of ED: 0.172
loss: 19.003, mean of ED: 0.525

[4242/10000] -  loss: 11.876, mean of ED: 0.172
loss: 19.002, mean of ED: 0.525

[4243/10000] -  loss: 11.872, mean of ED: 0.172
loss: 19.000, mean of ED: 0.525

[4244/10000] -  loss: 11.868, mean of ED: 0.172
loss: 18.999, mean of ED: 0.525

[4245/10000] -  loss: 11.864, mean of ED: 0.172
loss: 18.997, mean of ED: 0.525

[4246/10000] -  loss: 11.860, mean of ED: 0.172
loss: 18.996, mean of ED: 0.525

[4247/10000] -  loss: 11.856, mean of ED: 0.172
loss: 18.994, mean of ED: 0.525

[4248/10000] -  loss: 11.852, mean of ED: 0.172
loss: 18.993, mean of ED: 0.525

[4249/10000] -  loss: 11.848, mean of ED: 0.172
loss: 18.991, mean of ED: 0.525

[4250/10000] -  loss: 11.844, mean of ED: 0.172
loss: 18.990, mean of ED: 0.525

[4251/10000] -  loss: 11.840, mean of ED: 0.172
loss: 18.989, mean of ED: 0.525

[4252/10000] -  loss: 11.836, mean of ED: 0.172
loss: 18.987, mean of ED: 0.525

[4253/10000] -  loss: 11.832, mean of ED: 0.172
loss: 18.986, mean of ED: 0.525

[4254/10000] -  loss: 11.828, mean of ED: 0.172
loss: 18.984, mean of ED: 0.525

[4255/10000] -  loss: 11.824, mean of ED: 0.172
loss: 18.983, mean of ED: 0.525

[4256/10000] -  loss: 11.820, mean of ED: 0.172
loss: 18.981, mean of ED: 0.524

[4257/10000] -  loss: 11.816, mean of ED: 0.172
loss: 18.980, mean of ED: 0.524

[4258/10000] -  loss: 11.813, mean of ED: 0.172
loss: 18.978, mean of ED: 0.524

[4259/10000] -  loss: 11.809, mean of ED: 0.172
loss: 18.977, mean of ED: 0.524

[4260/10000] -  loss: 11.805, mean of ED: 0.172
loss: 18.976, mean of ED: 0.524

[4261/10000] -  loss: 11.801, mean of ED: 0.172
loss: 18.974, mean of ED: 0.524

[4262/10000] -  loss: 11.797, mean of ED: 0.172
loss: 18.973, mean of ED: 0.524

[4263/10000] -  loss: 11.793, mean of ED: 0.172
loss: 18.971, mean of ED: 0.524

[4264/10000] -  loss: 11.789, mean of ED: 0.172
loss: 18.970, mean of ED: 0.524

[4265/10000] -  loss: 11.785, mean of ED: 0.172
loss: 18.968, mean of ED: 0.524

[4266/10000] -  loss: 11.781, mean of ED: 0.172
loss: 18.967, mean of ED: 0.524

[4267/10000] -  loss: 11.777, mean of ED: 0.172
loss: 18.965, mean of ED: 0.524

[4268/10000] -  loss: 11.773, mean of ED: 0.172
loss: 18.964, mean of ED: 0.524

[4269/10000] -  loss: 11.769, mean of ED: 0.172
loss: 18.962, mean of ED: 0.524

[4270/10000] -  loss: 11.765, mean of ED: 0.172
loss: 18.960, mean of ED: 0.524

[4271/10000] -  loss: 11.762, mean of ED: 0.171
loss: 18.959, mean of ED: 0.524

[4272/10000] -  loss: 11.758, mean of ED: 0.171
loss: 18.957, mean of ED: 0.524

[4273/10000] -  loss: 11.754, mean of ED: 0.171
loss: 18.956, mean of ED: 0.524

[4274/10000] -  loss: 11.750, mean of ED: 0.171
loss: 18.954, mean of ED: 0.524

[4275/10000] -  loss: 11.746, mean of ED: 0.171
loss: 18.953, mean of ED: 0.524

[4276/10000] -  loss: 11.742, mean of ED: 0.171
loss: 18.951, mean of ED: 0.524

[4277/10000] -  loss: 11.738, mean of ED: 0.171
loss: 18.949, mean of ED: 0.524

[4278/10000] -  loss: 11.734, mean of ED: 0.171
loss: 18.948, mean of ED: 0.524

[4279/10000] -  loss: 11.730, mean of ED: 0.171
loss: 18.946, mean of ED: 0.524

[4280/10000] -  loss: 11.727, mean of ED: 0.171
loss: 18.945, mean of ED: 0.524

[4281/10000] -  loss: 11.723, mean of ED: 0.171
loss: 18.943, mean of ED: 0.524

[4282/10000] -  loss: 11.719, mean of ED: 0.171
loss: 18.941, mean of ED: 0.524

[4283/10000] -  loss: 11.715, mean of ED: 0.171
loss: 18.940, mean of ED: 0.524

[4284/10000] -  loss: 11.711, mean of ED: 0.171
loss: 18.938, mean of ED: 0.524

[4285/10000] -  loss: 11.707, mean of ED: 0.171
loss: 18.937, mean of ED: 0.524

[4286/10000] -  loss: 11.703, mean of ED: 0.171
loss: 18.935, mean of ED: 0.524

[4287/10000] -  loss: 11.700, mean of ED: 0.171
loss: 18.933, mean of ED: 0.524

[4288/10000] -  loss: 11.696, mean of ED: 0.171
loss: 18.932, mean of ED: 0.524

[4289/10000] -  loss: 11.692, mean of ED: 0.171
loss: 18.930, mean of ED: 0.524

[4290/10000] -  loss: 11.688, mean of ED: 0.171
loss: 18.929, mean of ED: 0.524

[4291/10000] -  loss: 11.684, mean of ED: 0.171
loss: 18.927, mean of ED: 0.524

[4292/10000] -  loss: 11.680, mean of ED: 0.171
loss: 18.925, mean of ED: 0.524

[4293/10000] -  loss: 11.677, mean of ED: 0.171
loss: 18.924, mean of ED: 0.524

[4294/10000] -  loss: 11.673, mean of ED: 0.171
loss: 18.922, mean of ED: 0.524

[4295/10000] -  loss: 11.669, mean of ED: 0.171
loss: 18.920, mean of ED: 0.524

[4296/10000] -  loss: 11.665, mean of ED: 0.171
loss: 18.919, mean of ED: 0.524

[4297/10000] -  loss: 11.661, mean of ED: 0.171
loss: 18.917, mean of ED: 0.524

[4298/10000] -  loss: 11.657, mean of ED: 0.171
loss: 18.915, mean of ED: 0.524

[4299/10000] -  loss: 11.654, mean of ED: 0.171
loss: 18.914, mean of ED: 0.524

[4300/10000] -  loss: 11.650, mean of ED: 0.171
loss: 18.912, mean of ED: 0.524

[4301/10000] -  loss: 11.646, mean of ED: 0.171
loss: 18.910, mean of ED: 0.524

[4302/10000] -  loss: 11.642, mean of ED: 0.171
loss: 18.909, mean of ED: 0.523

[4303/10000] -  loss: 11.638, mean of ED: 0.171
loss: 18.907, mean of ED: 0.523

